product,source,url,paragraph_id,raw_text,clean_text,char_count,word_count,is_short_text,is_support_source
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,3,"Laptops usually have a clamshell design, in which the screen is located on the interior of the upper lid and the keyboard is located on the interior of the lower lid. Laptop screens are protected when users close their lids. Batteries power the machines during mobile use and are recharged via alternating current (AC) power chargers. Like desktop computers, modern laptops possess such input/output (I/O) components as keyboards, point devices (e.g., touch pads), and speakers. Data storage amount, memory capacity, and processor speed depend on the model and user configuration.","Laptops usually have a clamshell design, in which the screen is located on the interior of the upper lid and the keyboard is located on the interior of the lower lid. Laptop screens are protected when users close their lids. Batteries power the machines during mobile use and are recharged via alternating current (AC) power chargers. Like desktop computers, modern laptops possess such input/output (I/O) components as keyboards, point devices (e.g., touch pads), and speakers. Data storage amount, memory capacity, and processor speed depend on the model and user configuration.",580,90,False,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,4,"Laptops have many advantages over desktop computers. Laptops’ portability and battery make productivity possible nearly anywhere, especially as almost all laptops possess Wi-Fi , Bluetooth , and the ability to connect to cellular networks . Laptops are also far more power efficient than desktop computers. However, laptops still cannot reach the performance levels of desktops, making the latter more desirable for resource-intensive activities—for example, playing the most advanced computer games. Additionally, desktop computers allow users to swap out the processor, RAM , and hard drive when they need replacing. The way that laptops are designed means that, unlike desktop computers, they are rarely upgradeable.","Laptops have many advantages over desktop computers. Laptops’ portability and battery make productivity possible nearly anywhere, especially as almost all laptops possess Wi-Fi , Bluetooth , and the ability to connect to cellular networks . Laptops are also far more power efficient than desktop computers. However, laptops still cannot reach the performance levels of desktops, making the latter more desirable for resource-intensive activities—for example, playing the most advanced computer games. Additionally, desktop computers allow users to swap out the processor, RAM , and hard drive when they need replacing. The way that laptops are designed means that, unlike desktop computers, they are rarely upgradeable.",719,104,False,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,5,"American computer scientist Alan Kay is credited with first prototyping a laptop. In 1968 Kay designed a portable computer he called the Dynabook, which he envisioned as a child-friendly device weighing no more than two pounds. Ten prototypes of the Dynabook, renamed the Xerox Notetaker, were created at Xerox PARC in Palo Alto , California, in 1978, but the product never went into production. Even so, Kay’s vision greatly influenced later designs.","American computer scientist Alan Kay is credited with first prototyping a laptop. In 1968 Kay designed a portable computer he called the Dynabook, which he envisioned as a child-friendly device weighing no more than two pounds. Ten prototypes of the Dynabook, renamed the Xerox Notetaker, were created at Xerox PARC in Palo Alto , California, in 1978, but the product never went into production. Even so, Kay’s vision greatly influenced later designs.",451,72,False,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,6,"The first true laptop to make it to market, the Osborne 1, hit shelves in April 1981. Created by Adam Osborne, the computer featured a 12.7-centimetre (5-inch) screen and weighed 11.1 kilograms (24.5 pounds). However, the machine still required an AC outlet for power. Epson’s HX-20 and Grid Systems Corporation’s Grid Compass both debuted in the early 1980s. The Grid Compass, designed by British industrial designer Bill Moggridge, was so expensive that only the U.S. military and NASA could afford it. Nevertheless, the computer revolutionized the industry with its design: the Compass was a “computer in a briefcase,” with its keyboard and display built into its flip-up lid. This clamshell-style configuration soon became the industry standard among laptops.","The first true laptop to make it to market, the Osborne 1, hit shelves in April 1981. Created by Adam Osborne, the computer featured a 12.7-centimetre (5-inch) screen and weighed 11.1 kilograms (24.5 pounds). However, the machine still required an AC outlet for power. Epson’s HX-20 and Grid Systems Corporation’s Grid Compass both debuted in the early 1980s. The Grid Compass, designed by British industrial designer Bill Moggridge, was so expensive that only the U.S. military and NASA could afford it. Nevertheless, the computer revolutionized the industry with its design: the Compass was a “computer in a briefcase,” with its keyboard and display built into its flip-up lid. This clamshell-style configuration soon became the industry standard among laptops.",763,118,False,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,7,"Other major technology companies entered the market in the 1980s, each releasing a new experiment. In 1983 Radio Shack brought the Japanese TRS-80 Model 100 to the United States; it was one of the first computers with a liquid crystal display (LCD). Commodore followed in 1984 with its 9.1-kilogram (20-pound) Commodore SX-64, the first portable computer to offer colour. The Gavilan SC debuted that year as well, notable for being the first computer marketed as a “laptop.” In 1986 IBM released the PC Convertible, the first laptop to weigh less than 6.8 kilograms (15 pounds). Other historic releases included 1988’s Compaq SLT/286, the first battery-powered laptop with VGA graphics and an internal hard drive, and 1989’s NEC Ultra-Lite, the first notebook-style (lightweight) laptop.","Other major technology companies entered the market in the 1980s, each releasing a new experiment. In 1983 Radio Shack brought the Japanese TRS-80 Model 100 to the United States; it was one of the first computers with a liquid crystal display (LCD). Commodore followed in 1984 with its 9.1-kilogram (20-pound) Commodore SX-64, the first portable computer to offer colour. The Gavilan SC debuted that year as well, notable for being the first computer marketed as a “laptop.” In 1986 IBM released the PC Convertible, the first laptop to weigh less than 6.8 kilograms (15 pounds). Other historic releases included 1988’s Compaq SLT/286, the first battery-powered laptop with VGA graphics and an internal hard drive, and 1989’s NEC Ultra-Lite, the first notebook-style (lightweight) laptop.",787,123,False,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,8,"Apple got into the game relatively late, releasing its Mac Portable in 1989. This computer sold poorly, but the company’s second effort, in 1991, the PowerBook, was more than a financial success—it was another laptop-design milestone . Its original features included a trackball for navigation and palm rests. Within a few years, additional models of the PowerBook introduced the touch pad, the 256-colour display, and the built-in Ethernet networking port.","Apple got into the game relatively late, releasing its Mac Portable in 1989. This computer sold poorly, but the company’s second effort, in 1991, the PowerBook, was more than a financial success—it was another laptop-design milestone . Its original features included a trackball for navigation and palm rests. Within a few years, additional models of the PowerBook introduced the touch pad, the 256-colour display, and the built-in Ethernet networking port.",457,70,False,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,9,"The trusted destination for professionals, college students, and lifelong learners.","The trusted destination for professionals, college students, and lifelong learners.",83,10,True,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,10,"New technological advances in the 1990s continued to increase the laptop’s utility and popularity. Enhancements included lighter, more efficient batteries; the Intel 386 processor, specially built to power laptops; active matrix display technology, which replaced inferior cathode-ray tube and liquid crystal displays; thinner, higher-capacity hard disk drives; and internal modems and ports. Sales consequently skyrocketed. In 1995 global laptop sales reached 10 million for the first time. In 2000 sales reached 28.5 million. By the early 2000s, laptop sales were earning more revenue than desktops.","New technological advances in the 1990s continued to increase the laptop’s utility and popularity. Enhancements included lighter, more efficient batteries; the Intel 386 processor, specially built to power laptops; active matrix display technology, which replaced inferior cathode-ray tube and liquid crystal displays; thinner, higher-capacity hard disk drives; and internal modems and ports. Sales consequently skyrocketed. In 1995 global laptop sales reached 10 million for the first time. In 2000 sales reached 28.5 million. By the early 2000s, laptop sales were earning more revenue than desktops.",601,85,False,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,11,"In the 21st century, laptop manufacturers introduced not only new laptop models but also new laptop types. One experimental new form was the netbook , a small and inexpensive notebook intended to run only Web applications. The first netbooks were created for developing nations as part of the One Laptop Per Child program. However, the first netbook widely marketed to the general public was the 2007 Asus Eee PC 700. The netbook may have had a future, but the subsequent rise of smartphones and tablets rendered it obsolete by the mid-2010s. Netbooks evolved into such computers as the Chromebook, first introduced in 2011, which runs on the Google ChromeOS operating system .","In the 21st century, laptop manufacturers introduced not only new laptop models but also new laptop types. One experimental new form was the netbook , a small and inexpensive notebook intended to run only Web applications. The first netbooks were created for developing nations as part of the One Laptop Per Child program. However, the first netbook widely marketed to the general public was the 2007 Asus Eee PC 700. The netbook may have had a future, but the subsequent rise of smartphones and tablets rendered it obsolete by the mid-2010s. Netbooks evolved into such computers as the Chromebook, first introduced in 2011, which runs on the Google ChromeOS operating system .",677,112,False,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,12,"A longer-lasting form of the laptop is the “ultra notebook” or “ultrabook”—an ultra-thin, lightweight laptop that still compares favorably with older laptops in terms of battery life, performance, and features. The first example was Apple’s MacBook Air, billed at its release in 2008 as “the world’s thinnest laptop,” with a thickness of just 1.9 centimetres (0.75 inch). Part of the reason for the MacBook Air’s slimness was that it possessed a compact solid-state disk (SSD) instead of the traditional hard-disk drive (HDD). In addition to reducing the laptop’s size, the SSD had other benefits: it was faster than the HDD, more power-efficient, and since it lacked any moving parts, it was much more durable. Almost all laptops eventually made the switch to an SSD.","A longer-lasting form of the laptop is the “ultra notebook” or “ultrabook”—an ultra-thin, lightweight laptop that still compares favorably with older laptops in terms of battery life, performance, and features. The first example was Apple’s MacBook Air, billed at its release in 2008 as “the world’s thinnest laptop,” with a thickness of just 1.9 centimetres (0.75 inch). Part of the reason for the MacBook Air’s slimness was that it possessed a compact solid-state disk (SSD) instead of the traditional hard-disk drive (HDD). In addition to reducing the laptop’s size, the SSD had other benefits: it was faster than the HDD, more power-efficient, and since it lacked any moving parts, it was much more durable. Almost all laptops eventually made the switch to an SSD.",768,124,False,False
Sony VAIO Laptops,Britannica Laptop Computer,https://www.britannica.com/technology/laptop-computer,13,Laptops remain the most popular computers on the market. Laptops have outsold both desktop computers and tablets since 2018.,Laptops remain the most popular computers on the market. Laptops have outsold both desktop computers and tablets since 2018.,124,19,False,False
Sony PlayMemories Online,Sony Support,https://support.d-imaging.sony.co.jp/www/disoft/int/playmemories-home/en/index.html,1,"Notice for end of download availability of PlayMemories Home Downloads of PlayMemories Home Ver. 5.5 (version for 32-bit operating systems) were ended on March 31, 2020. The download service for the Mac version of PlayMemories Home was scheduled to be terminated on March 31, 2020. However, the period has been extended, and downloads are still available.","Notice for end of download availability of PlayMemories Home Downloads of PlayMemories Home Ver. 5.5 (version for 32-bit operating systems) were ended on March 31, 2020. The download service for the Mac version of PlayMemories Home was scheduled to be terminated on March 31, 2020. However, the period has been extended, and downloads are still available.",355,56,False,True
Sony PlayMemories Online,Sony Support,https://support.d-imaging.sony.co.jp/www/disoft/int/playmemories-home/en/index.html,3,"Viewing of notifications in PlayMemories Home In PlayMemories Home, the ability to view notifications will no longer be available starting from May 20, 2024.","Viewing of notifications in PlayMemories Home In PlayMemories Home, the ability to view notifications will no longer be available starting from May 20, 2024.",157,24,False,True
Sony PlayMemories Online,Sony Support,https://support.d-imaging.sony.co.jp/www/disoft/int/playmemories-home/en/index.html,5,"(Restored) About Use of GPS Support Tool Currently, the GPS assist data cannot be updated due to a system failure. We sincerely apologize for any inconvenience this may cause to our customers. (Note added on July 7, 2023 UTC : The system has been restored. The failure was from June 1, 2023, to July 6, 2023 UTC.)","(Restored) About Use of GPS Support Tool Currently, the GPS assist data cannot be updated due to a system failure. We sincerely apologize for any inconvenience this may cause to our customers. (Note added on July 7, 2023 UTC : The system has been restored. The failure was from June 1, 2023, to July 6, 2023 UTC.)",313,57,False,True
Sony PlayMemories Online,Sony Support,https://support.d-imaging.sony.co.jp/www/disoft/int/playmemories-home/en/index.html,7,"The upload function to YouTube cannot be used anymore due to a specification change by YouTube. The function cannot be used even if it is shown as available in any promotional catalog, product package or included document.","The upload function to YouTube cannot be used anymore due to a specification change by YouTube. The function cannot be used even if it is shown as available in any promotional catalog, product package or included document.",222,37,False,True
Sony PlayMemories Online,Sony Support,https://support.d-imaging.sony.co.jp/www/disoft/int/playmemories-home/en/index.html,9,Map View in PlayMemories Home (Windows version) is no longer available due to a specification change of Google Maps. Please consider using a similar application available in the market.,Map View in PlayMemories Home (Windows version) is no longer available due to a specification change of Google Maps. Please consider using a similar application available in the market.,185,29,False,True
Sony PlayMemories Online,Sony Support,https://support.d-imaging.sony.co.jp/www/disoft/int/playmemories-home/en/index.html,11,"The upload function to Facebook cannot be used anymore due to a specification change by Facebook. The function cannot be used even if it is shown as available in any promotional catalog, product package or included document.","The upload function to Facebook cannot be used anymore due to a specification change by Facebook. The function cannot be used even if it is shown as available in any promotional catalog, product package or included document.",224,37,False,True
Sony PlayMemories Online,Sony Help Guide,https://helpguide.sony.net/di/pp/v1/en/contents/tp0000909109.html,3,Available Picture Profile setting items and options may vary depending on camera specifications.,Available Picture Profile setting items and options may vary depending on camera specifications.,96,13,True,True
Sony PlayMemories Online,Sony Help Guide,https://helpguide.sony.net/di/pp/v1/en/contents/tp0000909109.html,4,The basic contrast and coloring are defined by the combination of [Gamma] (gamma curve) and [Color Mode] (color characteristics) settings.,The basic contrast and coloring are defined by the combination of [Gamma] (gamma curve) and [Color Mode] (color characteristics) settings.,138,20,False,True
Sony PlayMemories Online,Sony Help Guide,https://helpguide.sony.net/di/pp/v1/en/contents/tp0000909109.html,5,Gamma curve that obtains a dynamic range of 460% when the exposure is adjusted to 33% video output with 18% reflectance gray. The maximum value of video output is 109%.,Gamma curve that obtains a dynamic range of 460% when the exposure is adjusted to 33% video output with 18% reflectance gray. The maximum value of video output is 109%.,168,30,False,True
Sony PlayMemories Online,Sony Help Guide,https://helpguide.sony.net/di/pp/v1/en/contents/tp0000909109.html,6,"Images shot with this gamma can be used without grading, but since the images have smooth gradation characteristics, this can be used to grade and finalize the viewed image in the post-production process.","Images shot with this gamma can be used without grading, but since the images have smooth gradation characteristics, this can be used to grade and finalize the viewed image in the post-production process.",204,33,False,True
Sony PlayMemories Online,Sony Help Guide,https://helpguide.sony.net/di/pp/v1/en/contents/tp0000909109.html,7,Gamma curve that obtains a dynamic range of 460% when the exposure is adjusted to 30% video output with 18% reflectance gray. The maximum value of video output is 100%.,Gamma curve that obtains a dynamic range of 460% when the exposure is adjusted to 30% video output with 18% reflectance gray. The maximum value of video output is 100%.,168,30,False,True
Sony PlayMemories Online,Sony Help Guide,https://helpguide.sony.net/di/pp/v1/en/contents/tp0000909109.html,8,"The exposure is set so that 18% reflectance gray video is output as 32%. Under these conditions, a dynamic range of 1,300% is obtained with 90% reflectance white. The maximum value of video output is 106%.","The exposure is set so that 18% reflectance gray video is output as 32%. Under these conditions, a dynamic range of 1,300% is obtained with 90% reflectance white. The maximum value of video output is 106%.",205,36,False,True
Sony PlayMemories Online,Sony Help Guide,https://helpguide.sony.net/di/pp/v1/en/contents/tp0000909109.html,9,It allows for better reproduction of gradations in shadows and the mid-tone range than S-Log2.,It allows for better reproduction of gradations in shadows and the mid-tone range than S-Log2.,94,15,False,True
Sony PlayMemories Online,Sony Help Guide,https://helpguide.sony.net/di/pp/v1/en/contents/tp0000909109.html,10,"The exposure is set so that 18% reflectance gray video is output as 41%. Under these conditions, a dynamic range of 1,300% is obtained with 90% reflectance white.","The exposure is set so that 18% reflectance gray video is output as 41%. Under these conditions, a dynamic range of 1,300% is obtained with 90% reflectance white.",162,28,False,True
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,1,"PlayStation Vue ( PS Vue ) was an American streaming television service that was owned by the Sony Interactive Entertainment subdivision of the Sony Corporation of America division of Sony . Launched with a limited major-market rollout on March 18, 2015, the service – which was structured in the style of a multichannel video programming distributor – combined live TV (incorporating a lineup of various cable-originated television channels ), on-demand video , and cloud-based DVR to stream television programs, movies, and sporting events directly to a PlayStation console or other supported device – including smart TVs , digital media players and apps – without a subscription to a cable or satellite television provider. Targeting cord cutters , PlayStation Vue was designed to complement subscription video-on-demand services. [ 1 ] As of August 26, 2018, the service had approximately 745,000 subscribers. [ 2 ] On October 29, 2019, Sony announced PlayStation Vue would be ending service on January 30, 2020, because ""the highly competitive Pay TV industry, with expensive content and network deals, has been slower to change than we expected"". [ 3 ]","PlayStation Vue ( PS Vue ) was an American streaming television service that was owned by the Sony Interactive Entertainment subdivision of the Sony Corporation of America division of Sony . Launched with a limited major-market rollout on March 18, 2015, the service – which was structured in the style of a multichannel video programming distributor – combined live TV (incorporating a lineup of various cable-originated television channels ), on-demand video , and cloud-based DVR to stream television programs, movies, and sporting events directly to a PlayStation console or other supported device – including smart TVs , digital media players and apps – without a subscription to a cable or satellite television provider. Targeting cord cutters , PlayStation Vue was designed to complement subscription video-on-demand services. As of August 26, 2018, the service had approximately 745,000 subscribers. On October 29, 2019, Sony announced PlayStation Vue would be ending service on January 30, 2020, because ""the highly competitive Pay TV industry, with expensive content and network deals, has been slower to change than we expected"".",1140,174,False,False
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,2,"Prior to the advent of cord-cutting, Sony had created add-on devices for the PS3 in international markets, specifically the PlayTV in Europe and Australia and the torne in Japan, to allow PS3 users to view live TV through their PS3 consoles and an over-the-air television antenna. However, no such device was created for the PS3 in North America, likely due to less of an interest in antenna-based TV viewing at the time and the fact that either the PlayTV or Torne devices would have to be modified or else a new device created, as to be compatible with North American digital TV signals (which utilize the ATSC standard, as opposed to the DVB-T standard used by the PlayTV or the ISDB-T standard used by the torne).","Prior to the advent of cord-cutting, Sony had created add-on devices for the PS3 in international markets, specifically the PlayTV in Europe and Australia and the torne in Japan, to allow PS3 users to view live TV through their PS3 consoles and an over-the-air television antenna. However, no such device was created for the PS3 in North America, likely due to less of an interest in antenna-based TV viewing at the time and the fact that either the PlayTV or Torne devices would have to be modified or else a new device created, as to be compatible with North American digital TV signals (which utilize the ATSC standard, as opposed to the DVB-T standard used by the PlayTV or the ISDB-T standard used by the torne).",717,126,False,False
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,3,"In a presentation at the Consumer Electronics Show (CES) in Las Vegas on January 7, 2014, Sony Computer Entertainment CEO Andrew House announced that the company was developing a new cloud-based service that would include the ""most popular live TV programs combined with a large library of VOD content"" from outside streaming services. Neither House nor representatives with Sony Computer Entertainment offered any specifics on these plans. [ 4 ] [ 5 ]","In a presentation at the Consumer Electronics Show (CES) in Las Vegas on January 7, 2014, Sony Computer Entertainment CEO Andrew House announced that the company was developing a new cloud-based service that would include the ""most popular live TV programs combined with a large library of VOD content"" from outside streaming services. Neither House nor representatives with Sony Computer Entertainment offered any specifics on these plans.",440,67,False,False
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,4,"During the summer and fall of 2014, Sony had reached carriage agreements with various cable channel owners to obtain the over-the-top distribution rights to their networks as part of the planned OTT offering. On September 10, Sony and Viacom announced that they had signed a distribution agreement that would allow the service to provide ""at least"" 22 linear cable channels at launch, as well as access to on-demand offerings from the channels. [ 6 ] On November 5, CBS Corporation and Discovery Communications confirmed in their respective third-quarter earnings reports that Sony had licensed the rights to their cable channels – and in CBS' case, its owned-and-operated broadcast stations – on the planned service. [ 7 ] [ 8 ] [ 9 ] On November 10, while appearing at the RBC Capital Markets 2014 Technology, Internet, Media and Telecommunications Conference in New York City, CBS Corporation CEO Leslie Moonves commented on the offering, saying that ""Sony is going to do an offering that's very interesting"" with ""more bells and whistles"" and ""more VOD content."" [ 10 ] [ 11 ]","During the summer and fall of 2014, Sony had reached carriage agreements with various cable channel owners to obtain the over-the-top distribution rights to their networks as part of the planned OTT offering. On September 10, Sony and Viacom announced that they had signed a distribution agreement that would allow the service to provide ""at least"" 22 linear cable channels at launch, as well as access to on-demand offerings from the channels. On November 5, CBS Corporation and Discovery Communications confirmed in their respective third-quarter earnings reports that Sony had licensed the rights to their cable channels – and in CBS' case, its owned-and-operated broadcast stations – on the planned service. On November 10, while appearing at the RBC Capital Markets 2014 Technology, Internet, Media and Telecommunications Conference in New York City, CBS Corporation CEO Leslie Moonves commented on the offering, saying that ""Sony is going to do an offering that's very interesting"" with ""more bells and whistles"" and ""more VOD content.""",1042,162,False,False
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,5,"Sony Network Entertainment International and Sony Computer Entertainment formally disclosed the planned service on November 12, 2014, when the subsidiaries jointly announced the launch of PlayStation Vue, an over-the-top television service which ""reinvents the television experience,"" offering live feeds of 75 channels owned by groups as CBS Corporation, Viacom, NBCUniversal , Discovery Communications, Scripps Networks Interactive , Turner Broadcasting System , and 21st Century Fox , along with on-demand content; the service would initially be available for via a built-in app for PlayStation 3 and PlayStation 4 consoles. Sony planned to offer a beta preview of the service to select PS3 and PS4 users on an invitation-only basis starting later that month, although this rollout would be withheld by three months. [ 12 ] [ 13 ] [ 14 ]","Sony Network Entertainment International and Sony Computer Entertainment formally disclosed the planned service on November 12, 2014, when the subsidiaries jointly announced the launch of PlayStation Vue, an over-the-top television service which ""reinvents the television experience,"" offering live feeds of 75 channels owned by groups as CBS Corporation, Viacom, NBCUniversal , Discovery Communications, Scripps Networks Interactive , Turner Broadcasting System , and 21st Century Fox , along with on-demand content; the service would initially be available for via a built-in app for PlayStation 3 and PlayStation 4 consoles. Sony planned to offer a beta preview of the service to select PS3 and PS4 users on an invitation-only basis starting later that month, although this rollout would be withheld by three months.",819,121,False,False
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,6,"PlayStation Vue initially launched on March 18, 2015, in the form of a limited rollout in the major markets of Chicago , Dallas – Fort Worth , Miami , New York City and Philadelphia . [ 15 ] [ 16 ] Vue reached its first pact with a major premium channel on June 8, when CBS Corporation announced that PlayStation Vue would add Showtime in early July as an à la carte package, consisting of the network's linear east and west coast feeds as well as its standalone over-the-top streaming service (joining Apple and Roku as the latter's launch partners). [ 17 ]","PlayStation Vue initially launched on March 18, 2015, in the form of a limited rollout in the major markets of Chicago , Dallas – Fort Worth , Miami , New York City and Philadelphia . Vue reached its first pact with a major premium channel on June 8, when CBS Corporation announced that PlayStation Vue would add Showtime in early July as an à la carte package, consisting of the network's linear east and west coast feeds as well as its standalone over-the-top streaming service (joining Apple and Roku as the latter's launch partners).",537,94,False,False
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,7,"On June 15, 2015, in a press conference at the Electronic Entertainment Expo (E3), House announced that PlayStation Vue would become available in Los Angeles and San Francisco beginning that evening, and that the service would become the exclusive launch partner for the linear feed of online video network Machinima , which would be included as part of the Vue Elite tier. The service would also allow PlayStation owners in the rest of the country to purchase select channels on an a la carte basis starting in July, stating that Vue would be ""the first paid TV service to allow users to subscribe to individual channels without the purchase of a multi-channel bundle."" [ 18 ] The available a la carte services initially included Showtime (through an agreement with CBS reached on June 5, 2015, in which PlayStation Vue customers would be able to subscribe to a package that includes the east and west coast linear feeds of the primary Showtime channel, and on demand content from its standalone OTT service), Fox Soccer Plus (available as a standalone sports add-on), Epix Hits and Machinima (both of which would be available as standalone premium packages as well as part of the Elite tier's lineup). [ 19 ] [ 20 ] [ 17 ] [ 21 ]","On June 15, 2015, in a press conference at the Electronic Entertainment Expo (E3), House announced that PlayStation Vue would become available in Los Angeles and San Francisco beginning that evening, and that the service would become the exclusive launch partner for the linear feed of online video network Machinima , which would be included as part of the Vue Elite tier. The service would also allow PlayStation owners in the rest of the country to purchase select channels on an a la carte basis starting in July, stating that Vue would be ""the first paid TV service to allow users to subscribe to individual channels without the purchase of a multi-channel bundle."" The available a la carte services initially included Showtime (through an agreement with CBS reached on June 5, 2015, in which PlayStation Vue customers would be able to subscribe to a package that includes the east and west coast linear feeds of the primary Showtime channel, and on demand content from its standalone OTT service), Fox Soccer Plus (available as a standalone sports add-on), Epix Hits and Machinima (both of which would be available as standalone premium packages as well as part of the Elite tier's lineup).",1196,200,False,False
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,8,"On November 5, Sony announced an agreement with The Walt Disney Company that would allow it to distribute the company's cable channels (which would include among others ESPN and select associated networks, Disney Channel , Disney Junior , Disney XD , ABC Family and Fusion ) on PlayStation Vue at an initially undetermined date. The agreement also gave Vue rights to ABC 's eight owned-and-operated stations in their respective markets and on-demand content from ABC – through both Vue's VOD offerings and Disney–ABC's TV Everywhere apps that provide access to network content to Vue subscribers via their PlayStation Network email address and password – elsewhere. ABC-affiliated stations owned by other companies were also granted opt-in rights to offer their live linear signals to PlayStation Vue users. [ 22 ] The Disney–ABC networks and O&Os were added to the service on March 2, 2016, initially excluding several ESPN networks (such as ESPN3 , Longhorn Network , ESPN Goal Line/Buzzer Beater/Bases Loaded and ESPN College Extra ), which Sony stated would be added to the service in the future. [ 23 ]","On November 5, Sony announced an agreement with The Walt Disney Company that would allow it to distribute the company's cable channels (which would include among others ESPN and select associated networks, Disney Channel , Disney Junior , Disney XD , ABC Family and Fusion ) on PlayStation Vue at an initially undetermined date. The agreement also gave Vue rights to ABC 's eight owned-and-operated stations in their respective markets and on-demand content from ABC – through both Vue's VOD offerings and Disney–ABC's TV Everywhere apps that provide access to network content to Vue subscribers via their PlayStation Network email address and password – elsewhere. ABC-affiliated stations owned by other companies were also granted opt-in rights to offer their live linear signals to PlayStation Vue users. The Disney–ABC networks and O&Os were added to the service on March 2, 2016, initially excluding several ESPN networks (such as ESPN3 , Longhorn Network , ESPN Goal Line/Buzzer Beater/Bases Loaded and ESPN College Extra ), which Sony stated would be added to the service in the future.",1093,174,False,False
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,9,"On November 12, 2015, PlayStation Vue expanded support to the Amazon Fire TV and Fire TV stick; support for Google Chromecast devices was added the following month on December 15, however, it was limited to iOS users as PS Vue had not yet launched an app for Google's Android operating system. [ 16 ] [ 24 ] [ 25 ] [ 26 ]","On November 12, 2015, PlayStation Vue expanded support to the Amazon Fire TV and Fire TV stick; support for Google Chromecast devices was added the following month on December 15, however, it was limited to iOS users as PS Vue had not yet launched an app for Google's Android operating system.",293,51,False,False
Sony PlayStation Vue,Wikipedia,https://en.wikipedia.org/wiki/playstation_vue,10,"Sony rolled out PlayStation Vue to the remainder of the United States on March 14, 2016. However, pricing and channel offering would differ for subscribers in the seven initial PS Vue markets and the 203 newly added markets. Because of the business ecosystem of broadcast television, Sony initially limited distribution of linear feeds of the five major broadcast networks ( The CW , ABC, CBS , NBC and Fox ) to markets where each of the networks has an owned-and-operated station, as it does not automatically have the rights to stream affiliates owned by other broadcasting companies. As a workaround, Sony stated that PlayStation Vue would offer on-demand content from The CW, ABC, Fox, NBC, Telemundo and Univision as a substitute in areas where a local station feed is not available, with new episodes of their series being made available the day after their initial broadcast; on-demand access to CBS programs would become available in select markets at an unspecified later date. [ 27 ] [ 28 ] [ 29 ] Upon adding owned-and-operated stations of ABC, NBC, CBS and Fox located outside the service's initial markets on May 25, 2016, Sony representatives stated that the company intended to reach carriage deals with the independently owned station groups to provide their live signals for PS Vue, stating that it would ""continue to work on adding more local stations nationwide."" [ 30 ]","Sony rolled out PlayStation Vue to the remainder of the United States on March 14, 2016. However, pricing and channel offering would differ for subscribers in the seven initial PS Vue markets and the 203 newly added markets. Because of the business ecosystem of broadcast television, Sony initially limited distribution of linear feeds of the five major broadcast networks ( The CW , ABC, CBS , NBC and Fox ) to markets where each of the networks has an owned-and-operated station, as it does not automatically have the rights to stream affiliates owned by other broadcasting companies. As a workaround, Sony stated that PlayStation Vue would offer on-demand content from The CW, ABC, Fox, NBC, Telemundo and Univision as a substitute in areas where a local station feed is not available, with new episodes of their series being made available the day after their initial broadcast; on-demand access to CBS programs would become available in select markets at an unspecified later date. Upon adding owned-and-operated stations of ABC, NBC, CBS and Fox located outside the service's initial markets on May 25, 2016, Sony representatives stated that the company intended to reach carriage deals with the independently owned station groups to provide their live signals for PS Vue, stating that it would ""continue to work on adding more local stations nationwide.""",1361,220,False,False
